fid,element_type,generator:method,generator:output:electricity,name,Address,X,Y
"3263",node,wind_turbine,3 MW,,"Stary Chwalim,gmina Barwice,Szczecinek County,West Pomeranian Voivodeship",16.393486,53.7673359
"3264",node,wind_turbine,3 MW,,"Stary Chwalim,gmina Barwice,Szczecinek County,West Pomeranian Voivodeship",16.3903735,53.7708946
"3265",node,wind_turbine,3 MW,,"Stary Chwalim,gmina Barwice,Szczecinek County,West Pomeranian Voivodeship",16.3913183,53.7761566
"3266",node,wind_turbine,3 MW,,"Stary Chwalim,gmina Barwice,Szczecinek County,West Pomeranian Voivodeship",16.4027652,53.7857423
"3267",node,wind_turbine,,,"Radusz,gmina Grzmiąca,Szczecinek County,West Pomeranian Voivodeship",16.4146043,53.8432784
"3268",node,wind_turbine,,,"Radusz,gmina Grzmiąca,Szczecinek County,West Pomeranian Voivodeship",16.4220869,53.847707
"3269",node,wind_turbine,,,"Radusz,gmina Grzmiąca,Szczecinek County,West Pomeranian Voivodeship",16.4178202,53.8460256
"3270",node,wind_turbine,,,"Boleszkowice,gmina Grzmiąca,Szczecinek County,West Pomeranian Voivodeship",16.2850347,53.8613564
"3271",node,wind_turbine,,,"Boleszkowice,gmina Grzmiąca,Szczecinek County,West Pomeranian Voivodeship",16.2896441,53.8558162
"3272",node,wind_turbine,,,"Krosino,gmina Grzmiąca,Szczecinek County,West Pomeranian Voivodeship",16.3002605,53.8569052
"3273",node,wind_turbine,"3,6 MW",,"Retowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.1751836,53.9896169
"3274",node,wind_turbine,"3,6 MW",,"Retowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.1928055,53.9650556
"3275",node,wind_turbine,yes,,"Retowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.200862,53.9632547
"3276",node,wind_turbine,"3,6 MW",,"Retowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2101593,53.9616898
"3277",node,wind_turbine,"3,6 MW",,"Retowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.1996321,53.9588523
"3278",node,wind_turbine,"3,6 MW",,"Modrolas,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.1792915,53.9564503
"3279",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8258579,53.8854573
"3280",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8260658,53.8819534
"3281",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8262215,53.8784598
"3282",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8265654,53.8698099
"3283",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8268429,53.8663535
"3284",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8270948,53.8629067
"3285",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.827339,53.8594581
"3286",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8276,53.8560096
"3287",node,wind_turbine,3.45 MW,,"Biskupice,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8108991,53.8571358
"3288",node,wind_turbine,3.45 MW,,"Biała,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8123826,53.8537981
"3289",node,wind_turbine,3.45 MW,,"Biskupice,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8094141,53.8604755
"3290",node,wind_turbine,3.45 MW,,"Biskupice,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.807938,53.8638171
"3291",node,wind_turbine,3.45 MW,,"Biskupice,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8063208,53.8671572
"3292",node,wind_turbine,3.45 MW,,"Biskupice,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7948652,53.8625372
"3293",node,wind_turbine,3.45 MW,,"Biskupice,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7961486,53.8526879
"3294",node,wind_turbine,3.45 MW,,"Biskupice,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7977168,53.8483614
"3295",node,wind_turbine,3.45 MW,,"Biała,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8111848,53.8378932
"3296",node,wind_turbine,3.45 MW,,"Biała,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.82486,53.8334357
"3297",node,wind_turbine,3.45 MW,,"Przybrda,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8260842,53.8305086
"3298",node,wind_turbine,3.45 MW,,"Przybrda,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8273225,53.8275785
"3299",node,wind_turbine,3.45 MW,,"Przybrda,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8285385,53.8246431
"3300",node,wind_turbine,3.45 MW,,"Przybrda,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8297314,53.8217066
"3301",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8297228,53.8172787
"3302",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8133622,53.8126386
"3303",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8233086,53.8122213
"3304",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.814277,53.8088029
"3305",node,wind_turbine,3.45 MW,,"Miłobądz,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.815153,53.804957
"3306",node,wind_turbine,3.45 MW,,"Drzonowo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8310491,53.8084982
"3307",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7983187,53.8097946
"3308",node,wind_turbine,3.45 MW,,"N/A,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7970124,53.8129964
"3309",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7958472,53.8160303
"3310",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7945954,53.8190012
"3311",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7933892,53.8219006
"3312",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7924912,53.8248819
"3313",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7909936,53.8276999
"3314",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7898187,53.8305934
"3315",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7886009,53.8334883
"3316",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7874119,53.8363882
"3317",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7861846,53.8392978
"3318",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.8101061,53.8237116
"3319",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7812282,53.8201614
"3320",node,wind_turbine,"3,6 MW",,"Retowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.222516,53.9813238
"3321",node,wind_turbine,"3,6 MW",,"Bukowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2248049,53.9851877
"3322",node,wind_turbine,,,"Bukowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2310083,53.9837607
"3323",node,wind_turbine,,,"Bukowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2294313,53.9795058
"3324",node,wind_turbine,"3,6 MW",,"Bukowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2372955,53.9936317
"3325",node,wind_turbine,"3,6 MW",,"Retowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2169139,53.9910994
"3326",node,wind_turbine,"3,6 MW",,"Bukowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2253867,53.9927581
"3327",node,wind_turbine,"3,6 MW",,"Bukowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2252525,53.9964515
"3328",node,wind_turbine,"3,6 MW",,"Bukówko,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2078566,53.9912559
"3329",node,wind_turbine,"3,6 MW",,"Bukówko,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.213149,53.9942415
"3330",node,wind_turbine,"3,6 MW",,"Dobrowo Kolonia,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.1898833,53.9576101
"3331",node,wind_turbine,"3,6 MW",,"Bukowo,gmina Tychowo,Białogard County,West Pomeranian Voivodeship",16.2306663,53.9885496
"3332",node,wind_turbine,3.45 MW,,"Świerszczewo,gmina Biały Bór,Szczecinek County,West Pomeranian Voivodeship",16.7781586,53.8321541
"3333",node,wind_turbine,,,"Jeżyce Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4131796,54.3558387
"3334",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3441509,54.3122608
"3335",node,,,,"Bielkowo,gmina Sianów,Koszalin County,West Pomeranian Voivodeship",16.3332097,54.3096794
"3336",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3399144,54.3081538
"3337",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3350352,54.3060564
"3338",node,,,,"Wiekowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3449956,54.2930355
"3339",node,,,,"Gleźnówko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3298887,54.3178221
"3340",node,,,,"Gleźnówko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3428458,54.3186504
"3341",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3479956,54.3086353
"3342",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3473519,54.3051312
"3343",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3365372,54.3025507
"3344",node,,,,"Wiekowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3370522,54.2984939
"3345",node,,,,"Wiekowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3441332,54.2971415
"3346",node,,,,"Wiekowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3364085,54.295089
"3347",node,,,,"Wiekowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3511284,54.2947371
"3348",node,,,,"Wiekowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3385972,54.2910051
"3349",node,wind_turbine,,,"Jeżyczki Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4117919,54.3478783
"3350",node,wind_turbine,,,"Jeżyce,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.412028,54.3519172
"3351",node,wind_turbine,,,"Jeżyczki,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4052903,54.3466401
"3352",node,wind_turbine,,,"Jeżyczki,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4090883,54.3427245
"3353",node,wind_turbine,,,"Jeżyce Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4185511,54.3535416
"3354",node,wind_turbine,,,"Jeżyce Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4187228,54.3591686
"3355",node,,,,"Barzowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5160596,54.4885756
"3356",node,,,,"Barzowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5080014,54.4903165
"3357",node,wind_turbine,2 MW,,"Trzmielewo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.417107,54.4442046
"3358",node,wind_turbine,,,"Trzmielewo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4281642,54.4449668
"3359",node,wind_turbine,,,"Trzmielewo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4262673,54.4451641
"3360",node,wind_turbine,,,"Trzmielewo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4269921,54.445729
"3361",node,wind_turbine,yes,,"Trzmielewo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4260052,54.4461684
"3362",node,wind_turbine,yes,,"Trzmielewo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4277478,54.4463388
"3363",node,wind_turbine,2 MW,,"Kopań,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4131128,54.446554
"3364",node,wind_turbine,2 MW,,"Kopań,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4242163,54.4471907
"3365",node,wind_turbine,2 MW,,"N/A,N/A,Sławno County,West Pomeranian Voivodeship",16.418387,54.4491454
"3366",node,wind_turbine,2 MW,,"Cisowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4271001,54.4497103
"3367",node,wind_turbine,2 MW,,"Kopań,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4222578,54.4506428
"3368",node,wind_turbine,2 MW,,"Kopań,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4291049,54.4525435
"3369",node,wind_turbine,2 MW,,"Kopań,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4145933,54.4528663
"3370",node,wind_turbine,2 MW,,"Kopań,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4242934,54.4549642
"3371",node,wind_turbine,2 MW,,"Kopań,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4183561,54.4555559
"3372",node,,,,"Dzierżęcin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.5299775,54.4707591
"3373",node,,,,"Dzierżęcin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.5254136,54.471328
"3374",node,,,,"Dzierżęcin,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5183945,54.4717044
"3375",node,,,,"Barzowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.51008,54.4718094
"3376",node,,,,"Dzierżęcin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.5330201,54.4736475
"3377",node,,,,"Dzierżęcin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.5232446,54.4739625
"3378",node,,,,"Dzierżęcin,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.5286219,54.474584
"3379",node,wind_turbine,,,"Tychowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.8155271,54.3461494
"3380",node,wind_turbine,,,"Tychowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.8098752,54.3481779
"3381",node,wind_turbine,,,"Tychowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.805944,54.3515638
"3382",node,wind_turbine,,,"Tychowo,gmina Kobylnica,Słupsk County,Pomeranian Voivodeship",16.8107628,54.3545509
"3383",node,wind_turbine,,,"Tychowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.8090784,54.3584881
"3384",node,wind_turbine,,,"Tychowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7715246,54.3591464
"3385",node,wind_turbine,,,"Tychowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.8028286,54.3602069
"3386",node,wind_turbine,,,"Tychowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7649827,54.3605078
"3387",node,wind_turbine,,,"N/A,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7776868,54.3613587
"3388",node,wind_turbine,,,"N/A,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7878621,54.3624057
"3389",node,wind_turbine,,,"Tychowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.8020984,54.3649715
"3390",node,wind_turbine,,,"N/A,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7953521,54.3652778
"3391",node,wind_turbine,,,"N/A,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7915847,54.3684765
"3392",node,wind_turbine,,,"N/A,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7907414,54.3728945
"3393",node,wind_turbine,,,"N/A,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.79667,54.3740513
"3394",node,wind_turbine,,,"N/A,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7905954,54.376654
"3395",node,wind_turbine,,,"N/A,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.7961443,54.3780828
"3396",node,wind_turbine,,,"Noskowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.8154911,54.3784093
"3397",node,wind_turbine,,,"Noskowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.8238215,54.3802429
"3398",node,wind_turbine,,,"Noskowo,gmina Sławno,Sławno County,West Pomeranian Voivodeship",16.8302573,54.3825794
"3399",node,wind_turbine,,,"Jeżyce,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.405284,54.3528507
"3400",node,wind_turbine,,,"Jeżyce Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4084605,54.3623614
"3401",node,wind_turbine,,,"Jeżyce Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4184671,54.3630164
"3402",node,wind_turbine,,,"Jeżyce Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4256042,54.3643436
"3403",node,wind_turbine,,,"Zagórzyn,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4214723,54.3726264
"3404",node,wind_turbine,,,"Rusko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4085641,54.3731365
"3405",node,wind_turbine,,,"Pęciszewko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4128033,54.3740299
"3406",node,wind_turbine,,,"Pęciszewko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4176882,54.3744696
"3407",node,wind_turbine,,,"Zagórzyn,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4255374,54.3755106
"3408",node,wind_turbine,,,"Porzecze,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4204053,54.3764935
"3409",node,wind_turbine,,,"Zagórzyn,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4335091,54.37894
"3410",node,wind_turbine,,,"Domasławice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4211872,54.3804218
"3411",node,wind_turbine,,,"Zagórzyn,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4264238,54.3804993
"3412",node,wind_turbine,,,"Porzecze,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4154954,54.3806422
"3413",node,,,,"Wiekowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3905865,54.2942497
"3414",node,,,,"Wiekowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3727559,54.2951541
"3415",node,,,,"Wiekowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3845767,54.2980512
"3416",node,,,,"Wiekowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.370836,54.2990275
"3417",node,,,,"Wiekowice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3472007,54.3004582
"3418",node,,,,"Wiekowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3683359,54.3067808
"3419",node,,,,"Wiekowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3832866,54.3099897
"3420",node,,,,"Wiekowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3739969,54.3101071
"3421",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3698249,54.3143486
"3422",node,,,,"Wiekowo,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3763352,54.3166845
"3423",node,,,,"Dobiesław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.3664444,54.318175
"3424",node,,,,"Jeżyce Kolonia,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4137763,54.3598292
"3425",node,wind_turbine,,,"Zagórzyn,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4396237,54.3819019
"3426",node,wind_turbine,,,"Porzecze,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4134971,54.3843275
"3427",node,wind_turbine,,,"Rusko,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.419013,54.3844718
"3428",node,wind_turbine,,,"Zagórzyn,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4251504,54.3836136
"3429",node,wind_turbine,2.5 MW,,"Stary Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5461934,54.3849478
"3430",node,wind_turbine,,,"Zagórzyn,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4304063,54.3849008
"3431",node,wind_turbine,,,"Domasławice,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4247162,54.3872536
"3432",node,wind_turbine,2.5 MW,,"Nowy Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5385577,54.3882905
"3433",node,wind_turbine,2.5 MW,,"Stary Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5651502,54.3910253
"3434",node,wind_turbine,2.5 MW,,"Stary Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5733305,54.3940777
"3435",node,wind_turbine,2.5 MW,,"Gorzebądz,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5199789,54.3966905
"3436",node,wind_turbine,2.5 MW,,"Nowy Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.541004,54.3979007
"3437",node,wind_turbine,2.5 MW,,"Nowy Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5249866,54.4003377
"3438",node,wind_turbine,2.5 MW,,"Sińczyca,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5036182,54.4006402
"3439",node,wind_turbine,2.5 MW,,"Gorzebądz,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5100999,54.4020378
"3440",node,wind_turbine,2.5 MW,,"Sińczyca,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4755793,54.4028251
"3441",node,wind_turbine,2.5 MW,,"Sińczyca,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4836003,54.4031268
"3442",node,wind_turbine,2.5 MW,,"Sińczyca,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.506216,54.405044
"3443",node,wind_turbine,2.5 MW,,"Stary Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5716616,54.4002881
"3444",node,wind_turbine,2.5 MW,,"Stary Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5637132,54.4014053
"3445",node,wind_turbine,2.5 MW,,"Stary Jarosław,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5601463,54.4056611
"3446",node,wind_turbine,2.5 MW,,"Krupy,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5345649,54.4135587
"3447",node,wind_turbine,2.5 MW,,"Krupy,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5264641,54.4142128
"3448",node,wind_turbine,2.5 MW,,"Sińczyca,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4987998,54.4089184
"3449",node,wind_turbine,2.5 MW,,"Sińczyca,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4888555,54.4133695
"3450",node,wind_turbine,2.5 MW,,"Darłowiec,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.4963315,54.4142869
"3451",node,wind_turbine,2.5 MW,,"Krupy,gmina Darłowo,Sławno County,West Pomeranian Voivodeship",16.5064476,54.4171049
"3452",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6878846,54.4713633
"3453",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6806146,54.4714937
"3454",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.686883,54.4745442
"3455",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6799584,54.4747449
"3456",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.674886,54.4868703
"3457",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6813187,54.4884116
"3458",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6702902,54.4885757
"3459",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.676957,54.4904266
"3460",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6677929,54.491503
"3461",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6929688,54.4928287
"3462",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6835674,54.49296
"3463",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6728213,54.493439
"3464",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6887201,54.4949944
"3465",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6678489,54.49511
"3466",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6985282,54.4951913
"3467",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6783291,54.4953735
"3468",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6945733,54.4972781
"3469",node,wind_turbine,2 MW,,"Pieńkowo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6729969,54.4973327
"3470",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6837945,54.4976844
"3471",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6897051,54.4990626
"3472",node,wind_turbine,2 MW,,"Postomino,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.7304932,54.4991828
"3473",node,wind_turbine,2 MW,,"Marszewo,gmina Postomino,Sławno County,West Pomeranian Voivodeship",16.6786675,54.4991029
